date,team,sen_pos,sen_neu,sen_neg,sen_com,par_pos,par_neu,par_neg,par_com,won
2018-03-10 11:34:33.635044,Indiana,4.847,20.628,1.5230000000000001,6.510300000000002,0.19,0.731,0.079,0.9937,True
2018-03-10 11:34:33.635044,LA Clippers,1.474,24.714,0.812,1.4741,0.072,0.909,0.019,0.9426,True
2018-03-10 11:34:33.635044,Utah,2.521,22.044999999999998,2.4339999999999997,1.4718,0.111,0.806,0.083,0.8578,True
2018-03-10 11:34:33.635044,Milwaukee,1.558,24.547999999999995,0.894,1.064,0.082,0.887,0.031,0.9297,True
2018-03-10 11:34:33.635044,Washington,1.78,23.862000000000005,1.359,1.0185,0.075,0.87,0.056,0.6063,True
2018-03-10 11:34:33.635044,Portland,2.79,22.509,1.7000000000000002,1.7102000000000002,0.113,0.823,0.064,0.9332,True
2018-03-10 11:34:33.635044,Sacramento,3.6960000000000006,21.336,1.97,2.2595000000000005,0.146,0.777,0.077,0.9652,True
2018-03-10 11:34:33.635044,Toronto,3.698,20.974999999999998,2.327,2.7901999999999996,0.161,0.747,0.091,0.9705,True
2018-03-10 11:34:33.635044,LA Lakers,1.1630000000000003,24.539000000000005,1.298,1.3123999999999998,0.115,0.833,0.052,0.988,False
2018-03-10 11:34:33.635044,Chicago,1.425,24.394000000000005,1.1809999999999998,1.7258,0.073,0.897,0.03,0.9254,False
2018-03-10 11:34:33.635044,Atlanta,2.5820000000000003,23.723000000000003,0.695,3.4732999999999996,0.103,0.866,0.031,0.9764,False
2018-03-10 11:34:33.635044,Cleveland,2.038,24.077,0.885,2.2872000000000003,0.093,0.881,0.026,0.9812,False
2018-03-10 11:34:33.635044,Memphis,4.199,21.441000000000003,1.36,5.2970999999999995,0.16,0.805,0.035,0.9918,False
2018-03-10 11:34:33.635044,New York,2.3890000000000002,21.516,2.097,1.6005,0.112,0.8,0.088,0.9196,False
2018-03-10 11:34:33.635044,New Orleans,2.996,22.568999999999996,1.4340000000000002,3.2331000000000003,0.157,0.785,0.057,0.9926,False
2018-03-10 11:34:33.635044,Golden State,1.4739999999999998,24.358,1.169,0.49279999999999974,0.063,0.891,0.046,0.8691,False
2018-03-10 11:34:33.635044,Orlando,1.7810000000000001,22.91,1.31,-0.6765999999999998,0.059,0.868,0.073,-0.8454,False
2018-03-10 11:34:33.635044,Houston,3.3640000000000003,20.924,1.7120000000000002,2.2814,0.144,0.77,0.086,0.9414,False
2018-03-11 16:34:23.510114,Charlotte,1.835,22.287999999999997,0.877,1.1677,0.066,0.898,0.037,0.6206,True
2018-03-11 16:34:23.510114,Dallas,2.976,22.057000000000002,0.967,2.8321999999999994,0.094,0.855,0.051,0.9432,True
2018-03-11 16:34:23.510114,LA Clippers,1.266,24.901999999999997,0.8320000000000001,1.1659000000000002,0.061,0.908,0.03,0.8602,True
2018-03-11 16:34:23.510114,Miami,2.904,21.971999999999998,1.123,3.9341,0.103,0.862,0.034,0.9608,True
2018-03-11 16:34:23.510114,Oklahoma City,4.101999999999999,22.218,0.68,4.9043,0.173,0.783,0.044,0.9934,True
2018-03-11 16:34:23.510114,Phoenix,1.782,22.288999999999998,0.929,0.8019000000000001,0.077,0.861,0.062,0.3182,False
2018-03-11 16:34:23.510114,Memphis,3.165,22.983,0.8520000000000001,3.8205999999999998,0.112,0.86,0.028,0.9826,False
2018-03-11 16:34:23.510114,Orlando,2.036,22.543,1.422,-0.8784,0.07,0.834,0.096,-0.8711,False
2018-03-11 16:34:23.510114,Washington,1.7249999999999999,24.737999999999992,0.538,1.9194000000000002,0.069,0.908,0.024,0.9252,False
2018-03-11 16:34:23.510114,San Antonio,2.12,22.026000000000003,1.854,-0.06350000000000006,0.078,0.832,0.09,-0.6552,False
2018-03-12 16:35:06.191356,Chicago,1.0090000000000001,23.275000000000002,1.716,-2.4044,0.045,0.856,0.099,-0.9619,True
2018-03-12 16:35:06.191356,Indiana,3.9979999999999998,22.106999999999996,0.894,4.4270000000000005,0.198,0.729,0.074,0.9925,True
2018-03-12 16:35:06.191356,Philadelphia,1.7940000000000003,21.964000000000002,3.242,-2.9635000000000002,0.084,0.774,0.142,-0.9719,True
2018-03-12 16:35:06.191356,Houston,2.6170000000000004,23.221,1.162,2.8043,0.147,0.802,0.051,0.9883,True
2018-03-12 16:35:06.191356,Denver,1.451,23.777,0.772,1.4998,0.068,0.89,0.041,0.9023,True
2018-03-12 16:35:06.191356,LA Lakers,3.5700000000000007,22.584,0.844,5.702100000000001,0.114,0.837,0.048,0.9625,True
2018-03-12 16:35:06.191356,Minnesota,2.6980000000000004,22.938,0.364,4.354099999999999,0.123,0.849,0.028,0.9704,True
2018-03-12 16:35:06.191356,Utah,5.210999999999999,20.921999999999997,0.867,6.2613,0.159,0.809,0.033,0.9916,True
2018-03-12 16:35:06.191356,Toronto,2.9029999999999996,22.766,1.3310000000000002,4.8744000000000005,0.122,0.843,0.035,0.9901,True
2018-03-12 16:35:06.191356,Atlanta,2.0969999999999995,23.692999999999998,1.21,2.5002,0.111,0.842,0.047,0.9766,False
2018-03-12 16:35:06.191356,Boston,1.582,23.315,2.103,-1.0758999999999994,0.091,0.833,0.075,0.8803,False
2018-03-12 16:35:06.191356,Brooklyn,1.8570000000000002,23.106,2.0380000000000003,1.0725000000000002,0.083,0.843,0.074,-0.7453,False
2018-03-12 16:35:06.191356,Dallas,1.636,23.325000000000003,2.0389999999999997,-1.6284999999999998,0.066,0.824,0.11,-0.9284,False
2018-03-12 16:35:06.191356,Sacramento,3.4629999999999996,21.889,1.6500000000000001,2.5810000000000004,0.14,0.788,0.072,0.9704,False
2018-03-12 16:35:06.191356,Cleveland,1.881,23.179,1.9400000000000002,0.4508999999999994,0.094,0.8,0.107,-0.57,False
2018-03-12 16:35:06.191356,Golden State,1.7890000000000001,22.749,2.4629999999999996,-1.2185000000000001,0.08,0.83,0.09,-0.7969,False
2018-03-12 16:35:06.191356,New Orleans,3.6289999999999996,21.934000000000005,1.436,4.482200000000001,0.188,0.773,0.039,0.9953,False
2018-03-12 16:35:06.191356,New York,1.615,22.96,1.426,0.8028000000000001,0.085,0.854,0.06,0.7498,False
2018-03-13 16:35:21.240260,Houston,3.932,20.701,1.3659999999999999,4.3812999999999995,0.158,0.773,0.069,0.9863,True
2018-03-13 16:35:21.240260,Milwaukee,3.215,22.977000000000004,0.808,4.7947,0.189,0.777,0.034,0.9958,True
2018-03-13 16:35:21.240260,Oklahoma City,3.167,22.751999999999995,1.081,3.6233,0.146,0.812,0.042,0.9927,True
2018-03-13 16:35:21.240260,Portland,2.129,22.803,2.068,1.1364999999999998,0.082,0.853,0.066,0.8154,True
2018-03-13 16:35:21.240260,San Antonio,3.897,22.121000000000002,0.98,5.608200000000001,0.129,0.828,0.042,0.9877,False
2018-03-13 16:35:21.240260,Memphis,1.531,24.311000000000003,1.159,-0.26159999999999994,0.067,0.876,0.057,-0.5998,False
2018-03-13 16:35:21.240260,Sacramento,2.802,23.291000000000004,0.908,2.6752000000000002,0.132,0.814,0.054,0.9796,False
2018-03-13 16:35:21.240260,Miami,1.8090000000000002,23.107999999999997,1.083,2.1355000000000004,0.116,0.825,0.059,0.977,False
2018-03-14 16:35:53.221192,Oklahoma City,3.6959999999999997,21.83,1.474,3.9073,0.111,0.852,0.037,0.9674,True
2018-03-14 16:35:53.221192,Toronto,3.092000000000001,22.204,1.703,2.5727,0.162,0.73,0.108,0.9788,True
2018-03-14 16:35:53.221192,LA Clippers,1.072,24.865000000000002,1.061,1.7752,0.077,0.898,0.025,0.9661,True
2018-03-14 16:35:53.221192,LA Lakers,1.213,22.377000000000002,3.41,-2.4295000000000004,0.076,0.791,0.133,-0.9672,True
2018-03-14 16:35:53.221192,New Orleans,2.005,24.1,0.895,1.6503000000000005,0.084,0.876,0.041,0.9175,True
2018-03-14 16:35:53.221192,Dallas,1.314,24.147999999999996,1.538,-0.6337000000000002,0.075,0.823,0.102,-0.8759,True
2018-03-14 16:35:53.221192,Indiana,2.6439999999999997,22.504999999999995,1.85,2.8015000000000003,0.169,0.764,0.067,0.9915,True
2018-03-14 16:35:53.221192,Cleveland,2.8780000000000006,23.289,0.8350000000000001,4.3635,0.102,0.862,0.036,0.9857,True
2018-03-14 16:35:53.221192,San Antonio,4.209,21.959999999999997,0.8300000000000001,6.061799999999999,0.133,0.818,0.049,0.987,True
2018-03-14 16:35:53.221192,Utah,3.5410000000000004,22.23,1.2269999999999999,3.0021000000000004,0.146,0.8,0.054,0.9821,True
2018-03-14 16:35:53.221192,Minnesota,1.9399999999999997,23.779,0.28099999999999997,2.6717999999999997,0.091,0.891,0.018,0.9718,True
2018-03-14 16:35:53.221192,Atlanta,1.138,24.277000000000005,1.585,0.508,0.083,0.866,0.051,0.9059,False
2018-03-14 16:35:53.221192,Brooklyn,2.8219999999999996,22.647000000000002,1.5310000000000001,2.5436,0.127,0.799,0.074,0.9619,False
2018-03-14 16:35:53.221192,Chicago,0.8570000000000001,22.983000000000004,1.161,0.30039999999999994,0.06,0.893,0.047,0.5218,False
2018-03-14 16:35:53.221192,Denver,1.647,22.988000000000003,1.3659999999999999,1.4167,0.127,0.785,0.088,0.9324,False
2018-03-14 16:35:53.221192,Charlotte,2.277,21.293999999999997,1.429,1.7212999999999998,0.103,0.842,0.055,0.9367,False
2018-03-14 16:35:53.221192,New York,2.048,22.289,0.6619999999999999,4.1143,0.163,0.799,0.038,0.9951,False
2018-03-14 16:35:53.221192,Philadelphia,2.916,22.315999999999995,1.7680000000000002,1.4208999999999996,0.151,0.763,0.087,0.973,False
2018-03-14 16:35:53.221192,Phoenix,2.55,20.58,1.871,0.6856,0.13,0.756,0.114,0.6144,False
2018-03-14 16:35:53.221192,Orlando,2.557,22.466,0.978,1.9829999999999997,0.104,0.85,0.046,0.9565,False
2018-03-14 16:35:53.221192,Detroit,1.4440000000000002,25.033,0.524,2.8427000000000002,0.089,0.877,0.034,0.9617,False
2018-03-14 16:35:53.221192,Washington,1.9140000000000001,23.915999999999997,1.17,1.6115,0.096,0.857,0.047,0.9553,False
2018-03-15 16:34:25.833311,Washington,2.055,23.040999999999997,1.905,-0.24559999999999987,0.062,0.866,0.071,-0.7639,True
2018-03-15 16:34:25.833311,Golden State,3.171,22.981999999999996,0.8480000000000001,4.2682,0.137,0.821,0.043,0.9927,True
2018-03-15 16:34:25.833311,Orlando,1.763,23.312,0.9259999999999999,0.3784000000000001,0.067,0.883,0.051,0.5576,True
2018-03-15 16:34:25.833311,Sacramento,3.221,22.38,1.4,3.8010000000000006,0.161,0.792,0.048,0.9894,True
2018-03-15 16:34:25.833311,Boston,1.952,23.763,1.2830000000000001,3.2189000000000005,0.106,0.84,0.053,0.9886,False
